tool,mode,threshold,t_wall,t_cpu,timeout,mc time,states,lower_bound,trans,prob,prob LP,heur_iter,info (total states:528)
fark,prmin exact,0.8999999999999999,2.1629645824432373,8.052763268002309,False,-,420.0,420.0,-,0.9015686090283453,0.8999999999999999,-,-

fark,prmax,0.2,0.0836935043334961,0.08362948399735615,False,-,208,-,-,0.2181459545152269,0.2,1,-
fark,prmax,0.2,0.14545130729675293,0.14545158299733885,False,-,142,-,-,0.20341880150180794,0.2,2,-
fark,prmax,0.2,0.20534944534301758,0.20537710299686296,False,-,138,-,-,0.19999999811693586,0.2,3,-
fark,prmax,0.2,0.2659637928009033,0.26598889399610925,False,-,138,-,-,0.19999999811693586,0.2,4,-
fark,prmax,0.2,0.32492542266845703,0.32492899000499165,False,-,138,-,-,0.19999999811693586,0.2,5,-
fark,prmax exact,0.2,1801.9097430706024,7201.521013952006,True,-,38.0,8.0,-,0.19999999810819508,0.2,-,-
ltlsubsys,prmax minimal,0.2,1808.73251414299,7201.528598272998,True,-,38.0,13.0,-,0.19999999810819508,0.2,-,-
fark,prmax,0.4,0.08312177658081055,0.08313836700108368,False,-,203,-,-,0.486453191454034,0.4,1,-
fark,prmax,0.4,0.15715289115905762,0.1568062070000451,False,-,138,-,-,0.4166666586593216,0.4,2,-
fark,prmax,0.4,0.2084667682647705,0.20849209099833388,False,-,134,-,-,0.41015624278832974,0.4,3,-
fark,prmax,0.4,0.26352572441101074,0.26354377598909196,False,-,134,-,-,0.41015624278832974,0.4,4,-
fark,prmax,0.4,0.33237695693969727,0.33240908599691465,False,-,134,-,-,0.41015624278832974,0.4,5,-
fark,prmax exact,0.4,1802.75017786026,7202.011619176003,True,-,55.0,9.0,-,0.42857142255256775,0.4,-,-
ltlsubsys,prmax minimal,0.4,1808.5751898288727,7204.078896997002,True,-,56.0,15.0,-,0.42857142255256775,0.4,-,-
fark,prmax,0.6000000000000001,0.08528399467468262,0.08529149000241887,False,-,204,-,-,1.0,0.6000000000000001,1,-
fark,prmax,0.6000000000000001,0.14725089073181152,0.14728067100804765,False,-,138,-,-,0.7619047342193609,0.6000000000000001,2,-
fark,prmax,0.6000000000000001,0.21062469482421875,0.2106384900107514,False,-,122,-,-,0.6964285486584547,0.6000000000000001,3,-
fark,prmax,0.6000000000000001,0.26807641983032227,0.2680854500067653,False,-,120,-,-,0.6666666459630076,0.6000000000000001,4,-
fark,prmax,0.6000000000000001,0.3292818069458008,0.32928071200149134,False,-,120,-,-,0.6666666459630076,0.6000000000000001,5,-
fark,prmax exact,0.6000000000000001,1802.1047542095184,7201.324204769,True,-,67.0,11.0,-,0.6190476032433029,0.6000000000000001,-,-
ltlsubsys,prmax minimal,0.6000000000000001,1807.1998155117035,7204.812525435002,True,-,68.0,17.0,-,0.6190476032433029,0.6000000000000001,-,-
fark,prmax,0.8,0.08318138122558594,0.08317207200161647,False,-,207,-,-,0.8182288627615273,0.8,1,-
fark,prmax,0.8,0.1418318748474121,0.1418443399888929,False,-,154,-,-,0.8016571386886608,0.8,2,-
fark,prmax,0.8,0.19915390014648438,0.19915208300517406,False,-,154,-,-,0.8016571386886608,0.8,3,-
fark,prmax,0.8,0.2570483684539795,0.25704611001128796,False,-,154,-,-,0.8016571386886608,0.8,4,-
fark,prmax,0.8,0.31983137130737305,0.3198275280010421,False,-,154,-,-,0.8016571386886608,0.8,5,-
fark,prmax exact,0.8,1802.5338158607483,7201.782213482002,True,-,67.0,10.0,-,1.0,0.8,-,-
ltlsubsys,prmax minimal,0.8,1806.5703053474426,7202.1629351739975,True,-,67.0,21.0,-,1.0,0.8,-,-
fark,prmax,1.0,0.08350324630737305,0.08348082700103987,False,-,198,-,-,1.0,1.0,1,-
fark,prmax,1.0,0.14469695091247559,0.14472188299987465,False,-,198,-,-,1.0,1.0,2,-
fark,prmax,1.0,0.20871663093566895,0.20874484498926904,False,-,198,-,-,1.0,1.0,3,-
fark,prmax,1.0,0.2600131034851074,0.2600263070053188,False,-,198,-,-,1.0,1.0,4,-
fark,prmax,1.0,0.31879234313964844,0.31880300799093675,False,-,198,-,-,1.0,1.0,5,-
fark,prmax exact,1.0,1802.4603543281555,7201.430890065996,True,-,67.0,12.0,-,1.0,1.0,-,-
ltlsubsys,prmax minimal,1.0,1806.4644703865051,7187.370605473989,True,-,65.0,30.0,-,1.0,1.0,-,-
fark,prmin,0.2,0.07308554649353027,0.07308341999305412,False,-,283,-,-,0.28210448812756445,0.2,1,-
fark,prmin,0.2,0.1383054256439209,0.13828261202434078,False,-,217,-,-,0.20914713312910405,0.2,2,-
fark,prmin,0.2,0.2031548023223877,0.20316783501766622,False,-,217,-,-,0.20914713312910405,0.2,3,-
fark,prmin,0.2,0.2672574520111084,0.2672572280280292,False,-,217,-,-,0.20914713312910405,0.2,4,-
fark,prmin,0.2,0.3351020812988281,0.3350901959929615,False,-,217,-,-,0.20914713312910405,0.2,5,-
fark,prmin exact,0.2,20.40661597251892,80.94772353500593,False,-,193.0,193.0,-,0.2003906232675576,0.2,-,-
